"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Early Voting Votes","Early Voting Votes Against","Election Day Votes","Election Day Votes Against","By Mail Votes","By Mail Votes Against","Prov. Votes","Prov. Votes Against","By Mail 2 Votes","By Mail 2 Votes Against","Total Votes","Total Votes Against"
"08","004","002","01","35A","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","004","002","01","35A","Other Write-Ins","BOT","President - Vice Pres","","","Y","2","","0","","0","","1","","2","","5",""
"08","004","002","01","35A","Andy Harris","REP","Representative in Congress","01","Y","","246","","232","","34","","14","","69","","595",""
"08","004","002","01","35A","Mia Mason","DEM","Representative in Congress","01","","","230","","156","","175","","32","","152","","745",""
"08","004","002","01","35A","Other Write-Ins","BOT","Representative in Congress","01","","Y","1","","0","","0","","0","","0","","1",""
"08","004","002","01","35A","Danielle Hornberger","REP","County Executive       ","","Y","","231","","224","","30","","14","","61","","560",""
"08","004","002","01","35A","Jeff Kase","DEM","County Executive       ","","","","246","","162","","171","","30","","158","","767",""
"08","004","002","01","35A","Other Write-Ins","BOT","County Executive       ","","","Y","1","","1","","1","","0","","0","","3",""
"08","004","002","01","35A","Bob Meffley","REP","County Council         ","001","Y","","337","","297","","81","","30","","120","","865",""
"08","004","002","01","35A","Other Write-Ins","BOT","County Council         ","001","","Y","19","","11","","7","","3","","8","","48",""
"08","004","002","01","35A","Jackie Gregory","REP","County Council         ","005","Y","","336","","291","","71","","31","","115","","844",""
"08","004","002","01","35A","Other Write-Ins","BOT","County Council         ","005","","Y","19","","11","","10","","2","","11","","53",""
"08","004","002","01","35A","Brynja M. Booth","BOT","Judge Court of Appeals","01","Y","","349","68","259","68","125","19","28","10","145","31","906","196"
"08","004","002","01","35A","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","353","62","263","63","125","22","26","12","154","29","921","188"
"08","004","002","01","35A","Christopher B. Kehoe","BOT","Judge Special Appeals","01","Y","","342","68","266","59","120","26","27","10","142","33","897","196"
"08","004","002","01","35A","Sam Davis","NON","Board of Education","001","","","162","","150","","27","","15","","47","","401",""
"08","004","002","01","35A","Dianne Racine Heath","NON","Board of Education","001","Y","","214","","169","","103","","25","","124","","635",""
"08","004","002","01","35A","Other Write-Ins","NON","Board of Education","001","","Y","7","","3","","0","","0","","0","","10",""
"08","004","002","01","35A","Tierney Farlan Davis","NON","Board of Education","002","Y","","355","","285","","120","","38","","147","","945",""
"08","004","002","01","35A","Other Write-Ins","NON","Board of Education","002","","Y","8","","5","","0","","0","","2","","15",""
"08","005","001","01","35A","Donald J. Trump","REP","President - Vice Pres","","","","431","","459","","100","","24","","104","","1118",""
"08","005","001","01","35A","Joe Biden","DEM","President - Vice Pres","","Y","","145","","91","","188","","10","","127","","561",""
"08","005","001","01","35A","Jo Jorgensen","LIB","President - Vice Pres","","","","5","","6","","5","","0","","8","","24",""
"08","005","001","01","35A","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","4","","8","","0","","0","","0","","12",""
"08","005","001","01","35A","Jerome M. Segal","BAR","President - Vice Pres","","","","2","","1","","0","","0","","1","","4",""
"08","005","001","01","35A","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Todd Cella","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Mark Charles","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Phil Collins","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Ryan Ehrenreich","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Randall Foltyniewkz","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Tom Hoefling","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Shawn Howard","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Johnson Lee","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Susan B. Lochocki","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Brock Pierce","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Deborah Rouse","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Peter W. Sherrill","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Jade Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Kasey Wells","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Kanye West","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Gloria La Riva ","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Albert Raley","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Benjamin Schwalb","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Edward Shlikas","UNF","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","001","01","35A","Other Write-Ins","BOT","President - Vice Pres","","","Y","0","","2","","4","","0","","3","","9",""
"08","005","001","01","35A","Andy Harris","REP","Representative in Congress","01","Y","","432","","457","","111","","26","","105","","1131",""
"08","005","001","01","35A","Mia Mason","DEM","Representative in Congress","01","","","144","","93","","167","","8","","126","","538",""
"08","005","001","01","35A","Other Write-Ins","BOT","Representative in Congress","01","","Y","1","","1","","0","","0","","1","","3",""
"08","005","001","01","35A","Danielle Hornberger","REP","County Executive       ","","Y","","419","","438","","119","","25","","101","","1102",""
"08","005","001","01","35A","Jeff Kase","DEM","County Executive       ","","","","151","","112","","154","","9","","129","","555",""
"08","005","001","01","35A","Other Write-Ins","BOT","County Executive       ","","","Y","3","","3","","1","","1","","1","","9",""
"08","005","001","01","35A","Bob Meffley","REP","County Council         ","001","Y","","486","","476","","165","","27","","145","","1299",""
"08","005","001","01","35A","Other Write-Ins","BOT","County Council         ","001","","Y","13","","8","","6","","1","","11","","39",""
"08","005","001","01","35A","Jackie Gregory","REP","County Council         ","005","Y","","476","","478","","153","","27","","141","","1275",""
"08","005","001","01","35A","Other Write-Ins","BOT","County Council         ","005","","Y","16","","7","","11","","1","","13","","48",""
"08","005","001","01","35A","Brynja M. Booth","BOT","Judge Court of Appeals","01","Y","","395","92","376","89","186","30","20","6","142","33","1119","250"
"08","005","001","01","35A","E. Gregory Wells","BOT","Judge Special Appeals At Large","","Y","","407","79","386","79","185","30","24","2","150","29","1152","219"
"08","005","001","01","35A","Christopher B. Kehoe","BOT","Judge Special Appeals","01","Y","","398","86","378","85","183","34","22","3","148","28","1129","236"
"08","005","001","01","35A","Sam Davis","NON","Board of Education","001","","","242","","233","","57","","15","","61","","608",""
"08","005","001","01","35A","Dianne Racine Heath","NON","Board of Education","001","Y","","239","","246","","152","","11","","113","","761",""
"08","005","001","01","35A","Other Write-Ins","NON","Board of Education","001","","Y","1","","3","","1","","1","","1","","7",""
"08","005","001","01","35A","Tierney Farlan Davis","NON","Board of Education","002","Y","","414","","419","","180","","24","","156","","1193",""
"08","005","001","01","35A","Other Write-Ins","NON","Board of Education","002","","Y","1","","4","","1","","1","","5","","12",""
"08","005","002","01","35A","Donald J. Trump","REP","President - Vice Pres","","","","440","","437","","97","","29","","100","","1103",""
"08","005","002","01","35A","Joe Biden","DEM","President - Vice Pres","","Y","","217","","136","","199","","26","","175","","753",""
"08","005","002","01","35A","Jo Jorgensen","LIB","President - Vice Pres","","","","10","","16","","2","","1","","6","","35",""
"08","005","002","01","35A","Howie Gresham Hawkins","GRN","President - Vice Pres","","","","6","","4","","1","","0","","1","","12",""
"08","005","002","01","35A","Jerome M. Segal","BAR","President - Vice Pres","","","","3","","2","","0","","0","","0","","5",""
"08","005","002","01","35A","Sharon Wallace","DEM","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","002","01","35A","Dennis Andrew Ball","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","002","01","35A","Barbara Bellar","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","002","01","35A","President Boddie","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","002","01","35A","Mary Ruth Caro Simmons","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
"08","005","002","01","35A","Brian Carroll","OTH","President - Vice Pres","","","Y","0","","0","","0","","0","","0","","",""
