"County","County Name","Election District - Precinct","Congressional","Legislative","Office Name","Office District","Candidate Name","Party","Winner","Write-In?","Early Votes","Early Votes Against","Election Night Votes","Election Night Votes Against","Mail-In Ballot 1 Votes","Mail-In Ballot 1 Votes Against","Provisional Votes","Provisional Votes Against","Mail-In Ballot 2 Votes","Mail-In Ballot 2 Votes Against" 
"02","Anne Arundel County","005-006","03","33C","Board of Education","005","Other Write-Ins","","","Y","0","","0","","0","","0","","1","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Kamala D. Harris and Tim Walz","DEM","Y","","253","","192","","229","","18","","48","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Donald J. Trump and JD Vance","REP","","","242","","246","","76","","13","","21","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Chase Oliver and Mike ter Maat","LIB","","","1","","6","","2","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Jill Ellen Stein and Rudolph Ware","GRN","","","0","","5","","1","","0","","2","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Robert F. Kennedy, Jr. and Nicole Shanahan","UNA","","","3","","10","","0","","0","","1","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Sharon E Harris","DEM","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Ralph Jaffe","DEM","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Paij Boring and Jaimey Rutschman","REP","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Sethatina Newman","REP","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Carol Asher","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Jokie Beckett, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Claudia De la Cruz and Karina Garcia","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","John R. Gibb, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Joseph Kishore","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","William P. Stodden","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Shiva Ayyadurai and Crystal Ellis","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","President R. Boddie","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Theo Brown, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Susan Maude Buchser","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","John Cheng and Wayne Waligorski","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Cherunda Fox","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Garry Hubbard and Elizabeth Seymour","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Shondra Irving","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Douglas Jenkins","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Brian Larry Kienitz","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Richard Mayers","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Andrè Ramon McNeil, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Future Madam Potus and Jessica Kennedy","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Benjamin L. Schwalb","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Peter Sonski","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Lester H. Waller, Jr.","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Cornel West and Melina Abdullah","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Michael Yost","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","President - Vice Pres","","Other Write-Ins","","","Y","5","","9","","3","","0","","2","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Angela Alsobrooks","DEM","Y","","183","","124","","165","","14","","27","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Larry Hogan","REP","","","307","","339","","149","","17","","44","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Mike Scott","LIB","","","13","","8","","3","","0","","1","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Patrick J. Burke","OTC","","Y","1","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Billy Bridges","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Irwin William Gibbs","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Christy Renee Helmondollar","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Robin Rowe","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","U.S. Senator","","Other Write-Ins","","","Y","1","","2","","0","","0","","1","" 
"02","Anne Arundel County","005-007","03","31","U.S. Congress","03","Sarah Elfreth","DEM","Y","","225","","177","","199","","15","","36","" 
"02","Anne Arundel County","005-007","03","31","U.S. Congress","03","Robert J. Steinberger","REP","","","253","","259","","101","","12","","30","" 
"02","Anne Arundel County","005-007","03","31","U.S. Congress","03","Miguel Barajas","LIB","","","6","","16","","1","","2","","0","" 
"02","Anne Arundel County","005-007","03","31","U.S. Congress","03","Other Write-Ins","","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","Judge Circuit Court","Anne Arundel County Circuit Court 05","Claudia Barber","JUD","","","121","","101","","76","","8","","20","" 
"02","Anne Arundel County","005-007","03","31","Judge Circuit Court","Anne Arundel County Circuit Court 05","Thomas F. Casey","JUD","Y","","209","","225","","108","","6","","29","" 
"02","Anne Arundel County","005-007","03","31","Judge Circuit Court","Anne Arundel County Circuit Court 05","Christine Marie Celeste","JUD","Y","","241","","176","","172","","5","","23","" 
"02","Anne Arundel County","005-007","03","31","Judge Circuit Court","Anne Arundel County Circuit Court 05","Ginina A. Jackson-Stevenson","JUD","","","121","","78","","100","","5","","18","" 
"02","Anne Arundel County","005-007","03","31","Judge Circuit Court","Anne Arundel County Circuit Court 05","Other Write-Ins","","","Y","5","","4","","4","","0","","0","" 
"02","Anne Arundel County","005-007","03","31","Appeals Judge MD at Lrg","","Anne K. Albright","JUD","Y","","349","69","308","65","233","25","18","5","40","13" 
"02","Anne Arundel County","005-007","03","31","Appeals Judge MD at Lrg","","Kevin F. Arthur","JUD","Y","","342","73","300","68","220","33","18","4","43","10" 
"02","Anne Arundel County","005-007","03","31","Appeals Judge MD at Lrg","","Andrea M. Leahy","JUD","Y","","340","71","298","74","227","28","18","3","46","7" 
"02","Anne Arundel County","005-007","03","31","Board of Education","005","LaToya Nkongolo","NON","","","198","","178","","87","","7","","15","" 
"02","Anne Arundel County","005-007","03","31","Board of Education","005","Dana Schallheim","NON","Y","","254","","238","","179","","12","","43","" 
"02","Anne Arundel County","005-007","03","31","Board of Education","005","Other Write-Ins","","","Y","2","","0","","1","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Kamala D. Harris and Tim Walz","DEM","Y","","236","","332","","350","","26","","52","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Donald J. Trump and JD Vance","REP","","","249","","329","","102","","20","","11","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Chase Oliver and Mike ter Maat","LIB","","","5","","13","","4","","0","","2","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Jill Ellen Stein and Rudolph Ware","GRN","","","0","","4","","5","","1","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Robert F. Kennedy, Jr. and Nicole Shanahan","UNA","","","1","","8","","3","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Sharon E Harris","DEM","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Ralph Jaffe","DEM","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Paij Boring and Jaimey Rutschman","REP","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Sethatina Newman","REP","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Carol Asher","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Jokie Beckett, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Claudia De la Cruz and Karina Garcia","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","John R. Gibb, Jr.","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Joseph Kishore","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","William P. Stodden","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Shiva Ayyadurai and Crystal Ellis","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","President R. Boddie","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Theo Brown, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Susan Maude Buchser","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","John Cheng and Wayne Waligorski","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Cherunda Fox","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Garry Hubbard and Elizabeth Seymour","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Shondra Irving","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Douglas Jenkins","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Brian Larry Kienitz","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Richard Mayers","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Andrè Ramon McNeil, Sr.","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Future Madam Potus and Jessica Kennedy","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Benjamin L. Schwalb","UNA","","Y","0","","1","","1","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Peter Sonski","UNA","","Y","2","","1","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Lester H. Waller, Jr.","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Cornel West and Melina Abdullah","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Michael Yost","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","President - Vice Pres","","Other Write-Ins","","","Y","4","","11","","2","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","U.S. Senator","","Angela Alsobrooks","DEM","Y","","172","","204","","266","","17","","34","" 
"02","Anne Arundel County","005-008","03","31","U.S. Senator","","Larry Hogan","REP","","","320","","486","","198","","29","","32","" 
"02","Anne Arundel County","005-008","03","31","U.S. Senator","","Mike Scott","LIB","","","7","","12","","3","","2","","0","" 
"02","Anne Arundel County","005-008","03","31","U.S. Senator","","Patrick J. Burke","OTC","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","U.S. Senator","","Billy Bridges","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","U.S. Senator","","Irwin William Gibbs","UNA","","Y","0","","0","","0","","0","","0","" 
"02","Anne Arundel County","005-008","03","31","U.S. Senator","","Christy Renee Helmondollar","UNA","","Y","0","","0","","0","","0","","0","" 
